conversation_id,retweets_count,mentions,created_at,likes_count,in_reply_to_user_id,_id,source,user_id,in_reply_to_status_id,tweet,sentiment,replies_count,quoted_status_id,hashtags,cashtags,urls
1310623433055760384,0,,2020-09-28 16:52:31+00:00,7,,1310623433055760384,Twitter for iPhone,464344432,,اینا چکار به کرونادون ما دارن هی آزمایش هی آزمایش. به جاش دورکاری کنین عوضیا,2,0,,,,
1479878567177695242,0,['953481563613859840'],2022-01-08 19:27:07+00:00,1,9.53E+17,1479897471597821960,Twitter for iPhone,700696625828638721,1.48E+18,@Delegozar یکم مریضم دورکار شدم,1,0,,,,
984080361897582592,3,,2018-04-11 14:46:56+00:00,7,,984080361897582592,Twitter for Android,723169343484256256,,بچه های تولید محتوا کارِ دورکار شرکت ما به نویسنده و مترجم نیاز داره بیاین پی وی 😁  #تولید_محتوا #استخدام  #کار #ریتوییت,1,5,,"['تولید_محتوا', 'استخدام', 'کار', 'ریتوییت']",,
961772682395045888,0,,2018-02-09 01:24:11+00:00,38,,961772682395045888,Twitter for Android,14638577,,شوربختانه فردا اگر سنگم از آسمون بباره باید برم اداره چون به مردم وقت دادم برای مصاحبه وگرنه دورکاری می‌کردم. این هفته خیلی تو ترافیک برفی اسیر شدم گرامیان :/,1,1,,,,
1266240467617714176,0,['912008151892987904'],2020-05-30 06:17:43+00:00,1,9.12E+17,1266614748256362498,Twitter for Android,876518822441877504,1.27E+18,@mortezmovahedi دورکاری، کم کاری نیست آقا موحدی :)))),2,1,,,,
1234579672760975360,0,['885835554776121344'],2020-03-02 20:41:46+00:00,1,8.86E+17,1234579672760975360,Twitter for Android,1158541609,,@azarijahromi شما که خیلی نگران حق الناسی، وضعیت اینترنت اپراتورا و ارائه خدمات اینترنتی رو بررسی کنی بد نیست، هر روز داره پنجاه بار قطع و وصل میشه، نکنه پهنای باندم #كرونا گرفته...سرکار که نمیشه رفت گویا با این وضعیت برای دورکاری هم باید روانی بشیم و بریم تیمارستان,1,0,,['كرونا'],,
1496960081820327940,0,['911313680519827457'],2022-02-24 21:27:50+00:00,2,,1496960081820327940,Twitter Web App,1005051589613125632,,به من دورکار بیمه تعلق نمیگیره اونوقت معده یه بابایی رو بیمه کردن 🤦‍♂️ #بیمه_تعاون @bime_taavon,1,0,,['بیمه_تعاون'],,
1257935019399450625,2,,2020-05-06 07:27:34+00:00,6,,1257935019399450625,TweetDeck,108017832,,#همکاری #دورکاری #پاره_وقت به یک فرد مسلط به پریمیر، برای تدوین روزانه یک فیلم زیر 5 دقیقه در روزهای کاری، نیازمندیم اطلاعات بیشتر در:  https://t.co/jwg3BlQ4YZ,1,0,,"['همکاری', 'دورکاری', 'پاره_وقت']",,['https://t.me/haghverdi']
1511605007841435649,0,,2022-04-06 07:21:32+00:00,3,,1511605007841435649,Twitter for Android,1136322325878640640,,دورکاری با جورج محاله  https://t.co/kBw0sqQcmm,1,0,,,,
1258002424880664577,0,"['1707195522', '17761614']",2020-05-06 11:55:27+00:00,1,7.86E+17,1258002432573034498,Twitter Web App,786164075587710977,1.26E+18,🔻در پنل مشترک @a_nateghi ، امین میرزاپور و @hosimaz به سؤالات زیر پاسخ داده خواهد شد. ▪️ اثر قرنطینه بر نحوه کار کردن تیم، تولید و کسب‌وکار هر یک از اعضای پنل ▪️ مشکلات ناشی از دورکاری ▪️ راهکارهای مفید مدیریت بحران ▪️ بررسی راه‌حل‌های شرکت‌های جهان برای مدیریت بحران  https://t.co/tsP56IC1bu,1,0,,,,
1449060892612628482,0,['848213723005284353'],2021-10-15 17:44:46+00:00,3,8.48E+17,1449068748883865602,Twitter for Android,2567984202,1.45E+18,@mortezaniknahad میخوام شغل دورکاری داشته باشم و اینجا زندگی کنم🥺,1,0,,,,
1105410409081827329,1,,2019-03-12 10:09:13+00:00,16,,1105410409081827329,Twitter for Android,2765105157,,کارفرما اگر نمی‌تونه منظورش رو با استفاده از کلمات به طور واضح برسونه، پس منظورش خیلی هم برای خودش واضح نیست. به همین خاطر سعی داره با تنظیم ملاقات حضوری، وقت مفید نیروی دورکار رو بگیره. اگر میدونست چی میخواد، با یه وویس یا متن کامل، شرح میداد.  #فریلنسر,1,0,,['فریلنسر'],,
1260849777400590336,0,,2020-05-14 08:29:47+00:00,0,,1260849777400590336,Twitter for Android,873069218056486912,,رشته توییت با موضوع اثر دورکاری بر کسب و کار... هر چند که دورکاری نیاز به بلوغی داره که شاید ما با الان فاصله زیادی داریم.,1,0,1.26E+18,,,
1234480260869230598,0,,2020-03-02 14:06:44+00:00,3,,1234480260869230598,Twitter for Android,1112478726,,چرا تو این شرایط داداش من نباید دورکاری کنه!! مگه آنتی ویروس روش نصبه؟,2,2,,,,
1402389705094615040,0,['85262497'],2021-06-09 01:40:46+00:00,2,85262497,1402440504424292366,Twitter for Android,1095756909867618304,1.40E+18,@AminFouladi من کلا با کانسپت کار از خونه به صورت دائم مشکل دارم. می‌فهمم برای خیلیا بهتره، کمتر تو ترافیک میمونن و ..‌. ولی به نظرم ضرراش در درازمدت بیشتر از منفعتشه. حالا به صورت موقت یا موردی داستانش فرق می‌کنه ولی کلا خونه جای استراحته نه کار,0,1,,,,
1430043604026683396,0,['1085068671125471232'],2021-08-24 05:46:42+00:00,1,1.09E+18,1430043869790580758,Twitter for iPhone,822760460638388224,1.43E+18,@mozhdehpourmand اینجا هم الان گفت رئیس دورکاره....چرا رئیس باید دورکار باشه 🤦‍♀️🤦‍♀️🤦‍♀️,1,1,,,,
1337529689175416834,1,,2020-12-11 22:48:22+00:00,31,,1337529689175416834,Twitter for Android,1096361335007268864,,تو رو به ابلفض مثل این رفیق من پفیوز نباشید،کار در خانه میده به زنا بعد با هرکی تیک بزنه ادامه میده هرکی تیک نزنه دیگه بهش کار نمیده،تو رو به هرچی دارید یه کم شرافت داشته باشید بعضیاشون مجبورن حالم بد شده خیلی بد,1,1,,,,
1325820650674589696,0,,2020-11-09 15:20:50+00:00,0,,1325820650674589696,Twitter Web App,2170380420,,دستگاه چاپ نایلون ؛ کار در منزل  https://t.co/xwuEofAr1G,1,0,,,,['https://silkomohr.ir/%d8%af%d8%b3%d8%aa%da%af%d8%a7%d9%87-%da%86%d8%a7%d9%be-%d9%86%d8%a7%db%8c%d9%84%d9%88%d9%86-%d8%9b-%da%a9%d8%a7%d8%b1-%d8%af%d8%b1-%d9%85%d9%86%d8%b2%d9%84/']
1260461838422151169,0,,2020-05-13 06:48:15+00:00,1,,1260461838422151169,Twitter Web App,814033076288417792,,اینم دستِ گُل امروز صبح بنده ازبابت #دورکاری #آقایان در منزل!! گفتم کارم تندی تموم میشه!غرق درکار شدم بعدشم بووم!! حالا ظرفشو یجایی قایم کردم اما این بچه های من آخر پیداش میکنن و به مادرشون میگن و من بایدبا پای‌جامه بروم وسط کوچه وایستم تاغائله بخوابه!برپدرت لعنت #کرونا!  https://t.co/hNBRb6BOj8,1,0,,"['دورکاری', 'آقایان', 'کرونا']",,
1109392875404648448,0,,2019-03-23 09:54:07+00:00,0,,1109392875404648448,Twitter Web Client,2185105345,,من میتونم عکس چهره شما را کاملا طبیعی رتوش کنم ، چهره خانم هارا کاملا طبیعی آرایش کنم . - خدمات یاب |کاره پاره وقت|شغل نیمه وقت|دورکاری  https://t.co/HBw0wlNTxR,1,0,,,,['https://khadamatyab.com/post/%d9%85%d9%86-%d9%85%db%8c%d8%aa%d9%88%d9%86%d9%85-%d8%b9%da%a9%d8%b3-%da%86%d9%87%d8%b1%d9%87-%d8%b4%d9%85%d8%a7-%d8%b1%d8%a7-%da%a9%d8%a7%d9%85%d9%84%d8%a7-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%b1%d8%aa/#.XJYCPCaTa7Q.twitter']
1165978355247828993,0,['854595619'],2019-08-26 14:15:30+00:00,1,8.34E+17,1165991158906019840,Twitter for iPhone,2402126407,1.17E+18,@vahididing @peymanyazdani_ دورکاری هم میشه :),1,1,,,,
9.37261E+17,0,,2017-12-03 10:02:19+00:00,0,,9.37261E+17,IFTTT,2667172855,,دعوت به همکاری نیروی منجوق دوز و چسب کار بصورت دورکار در تهران #بازارکار  https://t.co/YHZ77QPcQm,1,0,,['بازارکار'],,['http://ift.tt/2kjHjeA']
1331558660644818950,0,,2020-11-25 11:21:38+00:00,6,,1331558660644818950,Twitter for Android,1085265127916617737,,همسایمون جوری داره فلوت می‌زنه که اگه رئیسم زنگ بزنه قطعا فکر می‌کنه پیچوندم رفتم عشق و حال و کار از منزل کنسله😄,0,0,,,,
1258125629473599493,0,,2020-05-06 20:04:59+00:00,29,,1258125629473599493,Twitter Web App,815903992664494080,,خوبی جلسه‌های آن‌لاین و کار از خونه اینه که وسط یک جلسه بسیار مهم کاری می تونی دوربین رو خاموش کنی و همزمان که صحبت می‌کنی و نظر می‌دی و مشارکت می‌کنی در بحث، پیازداغ هم بزنی و عدس‌پلو درست کنی. باز بگین قرنطینه محدودیته!,2,1,,,,
1028364816795226114,0,['896455977184227328'],2018-08-11 20:07:07+00:00,1,8.96E+17,1028372259239604225,Twitter for Android,3000330610,1.03E+18,@skibuum اگه کار منظورته، اون قرار بر دورکاری شد.,1,1,,,,
1435443619243065352,0,"['2186612671', '945491988270301184']",2021-09-08 22:41:18+00:00,2,2186612671,1435735022384910338,Twitter Web App,1317012677114417152,1.44E+18,@TaherehTehrani @hamsaayeh دقیقا :) من از اول کرونا تو خونه کار میکنم . دورکاری. انقدر بهش واسته شدم نمیدونم چیکار کنم . میرم بیرون یه دور بزنم سریع بر میگردم اینم میبرم با خودم . واقعا نمیتونم چند دقیقه ازش دور باشم .,1,0,,,,
1492772830399901696,0,,2022-02-13 08:09:11+00:00,6,,1492772830399901696,Twitter Web App,777874222664314885,,بعد از یک هفته دورکاری، امروز اومدم شرکت.  همین که بین 4 تا آدم دارم کار می کنم حالمو بهتر کرد :),0,0,,,,
1389371807698984962,0,,2021-05-04 00:10:26+00:00,1,,1389371807698984962,Twitter for Android,803997952553418753,,تا الان داشتم گزارش میزدم، از دورکاری به من این گزارش زدن ها رسید که اونم تسک ددلاین دار بود از خواب و خوراک زدیم,1,0,,,,
1285973070407258117,0,,2020-07-22 16:20:46+00:00,2,,1285973070407258117,Twitter Web App,717458092019953664,,گزارش امشب سلامی توی ۲۰:۳۰ هم جالب بود! فاصله گذاری فیزیکی بین مسئولان و کارمندان اداره‌ها با #مردم! خدمات الکترونیکی کجا بود اخوی؟! پاسخ‌گویی به تلفن؟ بیخیال! کارمند رسمی که حقوق دولتی می‌گیرد،بیمه پایه و تکمیلی و بازنشستگی دارد،دورکاری هم انجام می‌دهد،جانش نمی‌لرزد از بی‌کاری!,1,1,,['مردم'],,
1290282292141645825,0,['785894461758959616'],2020-08-03 14:25:10+00:00,1,7.86E+17,1290292631906418688,Twitter Web App,410211356,1.29E+18,@mhsnfreeman @ilaha_khanim آخی دورکاری دا تجاوز اولا بولمز کی! 🤔,1,0,,,,
1390389766605180930,0,['1286073505021341696'],2021-05-06 22:36:16+00:00,1,1.29E+18,1390435273453019142,Twitter for iPhone,981802092544364544,1.39E+18,@MmDstri کم کم با همین شغل خانگی کوچیک که ده نفر رو هم شاغل کرده میتونیم کارمون رو گسترش بدیم و توی محله های دیگه شعبه بزنیم و مافیامون گسترده تر شه,1,1,,,,
1329783762167730176,0,,2020-11-20 13:48:49+00:00,0,,1329783762167730176,Twitter for iPhone,545089198,,طبق برنامه جدید فقط دو ‌روز در هفته می‌ریم اداره و بقیه‌اش دورکاری. بعد از کار کردن و غذا و شیرینی‌جات پختن و سریال دیدن و نقاشی کشیدن و بافتنی کردن دیگه چه کاری کنم تو کیپ مایسلف سِین؟,1,0,,,,
1324376020359778306,0,['1184132046706360321'],2020-11-05 16:58:03+00:00,0,1.18E+18,1324395565858361345,Twitter for Android,1015339164097753088,1.32E+18,@MisaghLg یعنی حقوق بیکاری؟! دورکاری چی میشه؟,1,1,,,,
1405377360585793539,0,,2021-06-17 04:10:48+00:00,6,,1405377360585793539,Twitter Web App,1377240236296577027,,یکی از لذت بخش ترین بخشای دورکاری نپوشیدن سوتین توی خونه س. ^_____________^,1,0,,,,
1503212243172929538,0,['868034879778377733'],2022-03-14 16:38:40+00:00,0,8.68E+17,1503410293963173902,Twitter for Android,1438492739826561033,1.50E+18,@Mohmohajeri حداقل دست آوردهای این دولت از دولت قبلی شما بیشتر و ملموس تر هست.افزایش قیمت ساعتی نداریم.جلوی قیمت دلاری که مد نظر شما بود رو گرفت. اداره کشور از دورکاری به میدانی تبدیل شده.حالا شما یکی از دست آوردهای دولت مطبوع خودت(روحانی)  رو نام ببر.,1,0,,,,
1383284585656586243,0,,2021-04-17 05:02:00+00:00,6,,1383284585656586243,Twitter for Android,908364835217448961,,مدیری که وقتی تو راهی، به همکارت (خودتم نه) اعلام میکنه که دورکاری.  چیهههه ؟!! یک عدد مردم آزار واقعی,1,0,,,,
1383891938080821254,0,['786994467106619396'],2021-04-19 13:10:01+00:00,1,7.87E+17,1384132175830786057,Twitter Web App,1356988381675290625,1.38E+18,@behnam_nik مرسی بهنام جان عزیز ❤️ کلا دیگه از گرافیک خسته شدم راستش، و دوست دارم یه فیلد جدید رو تجربه کنم، چون واقعا دورکاری برای شرکت ها سخته یکم، سرو کله زدن با کارفرما هم که بماند...  خلاصه خسته ایم رفیق جان,0,0,,,,
818803657126932482,0,,2017-01-10 12:56:19+00:00,0,,818803657126932482,Google,495367789,,ترفندهای مفید برای افرادی که دورکار هستند (کار در منزل): دورکاری روش درآمدزایی است که این…  https://t.co/5O0Dsgo5SZ,1,0,,,,['https://goo.gl/fb/zljUe8']
1171762306977599488,0,,2019-09-11 12:28:30+00:00,0,1.03E+18,1171762437294567424,Twitter Web App,1032585421677637633,1.17E+18,سلام دوستان از اینکه از توییت من دیدن می کنید ممنونم از دوستان عز یزم خواهشمندم اگه کسی اپلیکیشن کسب وکار سراغ داره لطفا برام ارسال کنه یا اگه کسی کار در منزل داره لطفا منو در جریان بزاره بیکار هستم  ودنبال کسب وکار خونگی لطفا کسی اگه کار خونگی سراغ داره اطلاع بده ممنون می شم.,1,0,,,,
1406598664726859783,0,['991316572726878208'],2021-06-20 14:27:54+00:00,1,9.91E+17,1406619826156720132,Twitter Web App,1184060322056933376,1.41E+18,@Banafshea1 الان کدومش قابل تحمل نیست به صورت مداوم؟ رفتن به شرکت یا دورکاری؟ 😀 ضمنا، ما هم از همون اوایل کرونا دورکار بودیم و هنوز هم هستیم.,1,1,,,,
1232003404794335232,0,['1690602462'],2020-02-24 19:08:48+00:00,3,1690602462,1232019562222301184,Twitter for iPhone,935342240,1.23E+18,@RezaShirazi_com شوآف؟؟؟ تیم ما هم دورکاری میکنه. کارا خیلی خوب پیش میره. به سلامتی خودمون و همکارانمون باید احترام بذاریم. اگه این کار شوآف هست پس کرونا هم حتما توهمه,2,1,,,,
1404123032508153868,0,['1326530360'],2021-06-14 12:11:50+00:00,1,1326530360,1404411255406874629,Twitter for Android,709426381822803968,1.40E+18,@ArtaserseII از من به شما نصیحت 🤦‍♂️کار رو نباید خونه برد چون بخاطر کار در منزل که به ما پول نمیدن  بعدم توقع رییس روسا بیشتر میشه من فقط بخشی از پی گیری ها رو خونه انجام میدم اونم مرامی و دلی,0,0,,,,
1307224073458642944,0,,2020-09-19 07:44:40+00:00,0,,1307224073458642944,Twitter Web App,2170380420,,چاپ سیلک ؛ کار در منزل                                      چاپ سیلک را بعنوان مشاغل خانگی و زود بازده میتوان استفاده نمودمشاغل خانگی به شغل هایی گفته میشود  که میتوان در منزل و با سرمایه کم مشغول کار شد چاپ روی کیسه نایلون های فروشگاهی وتیشرت 09124526223  https://t.co/hxehmVD30g  https://t.co/UupaYjkHns,1,0,,,,['https://silkomohr.blogsky.com/1395/02/20/post-45/%da%86%d8%a7%d9%be-%d8%b3%db%8c%d9%84%da%a9-%d8%9b-%da%a9%d8%a7%d8%b1-%d8%af%d8%b1-%d9%85%d9%86%d8%b2%d9%84']
1360574552959500292,1,,2021-02-13 13:00:26+00:00,6,,1360574552959500292,Twitter for Android,47958884,,دورکاری همکاران و کندی فزاینده متاثر از پاندمی کرونا در فرایندهای بین بنگاهی (دولتی و خصوصی),0,0,1.36E+18,,,
1411616602974531584,0,,2021-07-04 09:23:19+00:00,6,,1411616602974531584,Twitter for iPhone,1296779347601260545,,این خیلی مسخرست که دورکار شدیم ولی برق یه منطقه میره چون سرورها اونجاست کارمندهای اون شرکت تو کل کشور چند ساعت بیکار میشن !  دورکاری و مد کردیم و لی اینترنت افتضاح تر از دیروز ...,1,0,,,,
1331537974308331520,0,,2020-11-25 09:59:26+00:00,12,,1331537974308331520,Twitter for Android,2153643290,,نه تنها دورکاری ندادن، اضافه کارم وایسادیم!  #حماقت,1,0,,['حماقت'],,
379492763567267840,0,,2013-09-16 06:31:40+00:00,0,,379492763567267840,Twitter Web Client,1471436778,,آیا شرکت‌ها به خطرات مربوط به دورکاری توجه می‌کنند؟  http://t.co/1FOPpUq0nN,1,0,,,,['http://ictc.aeoi.org.ir/content/%D8%A2%DB%8C%D8%A7-%D8%B4%D8%B1%DA%A9%D8%AA%E2%80%8C%D9%87%D8%A7-%D8%A8%D9%87-%D8%AE%D8%B7%D8%B1%D8%A7%D8%AA-%D9%85%D8%B1%D8%A8%D9%88%D8%B7-%D8%A8%D9%87-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D8%AA%D9%88%D8%AC%D9%87-%D9%85%DB%8C%E2%80%8C%DA%A9%D9%86%D9%86%D8%AF%D8%9F']
1416296099267108864,0,,2021-07-17 07:17:58+00:00,4,,1416296099267108864,Twitter for Android,2886532350,,دورکاری واقعا خیلی خوبه  امیدوارم که این زنیکه فقط باز گیر نده,2,0,,,,
1274039823028965376,0,,2020-06-19 18:02:18+00:00,45,,1274039823028965376,Twitter for Android,732854166,,کار من فروش B2B اه. ینی از وقتی کانادام،فروش فنی،فروش داخلی، و حالا هم فروش خارجی. کیفیت انجام فروش داخلی چندان تحت تاثیر دورکاری قرار نمیگیره اگر زیرساختهای فروش روبه‌راه باشن. فروش خارجی چنین نیست ولی. خاصه در After Marketو در سمت توزیع کننده‌ها.//,1,2,,,,
832518186083942400,0,,2017-02-17 09:12:57+00:00,0,,832518186083942400,Marlik Jobs,733268097235222528,,استخدام جوشکار و کار بافت بصورت دورکار -  https://t.co/r7OW56mxQl,1,0,,,,['http://job.marlik.ir/news/%d8%a7%d8%b3%d8%aa%d8%ae%d8%af%d8%a7%d9%85-%d8%ac%d9%88%d8%b4%da%a9%d8%a7%d8%b1-%d9%88-%da%a9%d8%a7%d8%b1-%d8%a8%d8%a7%d9%81%d8%aa-%d8%a8%d8%b5%d9%88%d8%b1%d8%aa-%d8%af%d9%88%d8%b1%da%a9%d8%a7%d8%b1/']
1477560534136414214,0,['1035635173994446850'],2022-01-02 09:05:09+00:00,1,1.04E+18,1477566624513339394,Twitter Web App,1072607374177955841,1.48E+18,@Sophy_middelerd حتی مینویسن دورکاری ولی بفهمن تهران نیستی رد میکنن,1,1,,,,
1391636576610963461,0,,2021-05-10 06:09:49+00:00,11,,1391636576610963461,Twitter for iPhone,796445954433949696,,قسمت بد دورکاری برای من اینه که بقیه اهل خونه هم دورکارن، هر روز انگار جمعس -_-,0,0,,,,
1358312244027809793,0,,2021-02-07 07:10:49+00:00,23,,1358312244027809793,Twitter for iPhone,99062495,,مزایای دورکاری  https://t.co/DkIhBIqiTa,1,1,,,,
1449008858752503814,0,['44358393'],2021-10-15 14:18:29+00:00,1,44358393,1449016832866848788,Twitter Web App,880078662372139008,1.45E+18,@Nooshyar من ۱۳ دارم و الان که میخوام برم سفر به هر روز دورکاری که فکر می‌کنم دوتا از جونم کم میشه.,0,0,,,,
1231972563141545986,0,['787729546200158210'],2020-02-24 18:00:56+00:00,0,7.88E+17,1232002485545525260,Twitter for iPhone,1872399708,1.23E+18,@Heavenly_Calm مسئولیت اجتماعی فقط اونجاش که از فردا دورکاری کنیم:)),1,1,,,,
917607537205301249,0,,2017-10-10 04:27:39+00:00,0,,917607537205301249,IFTTT,2667172855,,دعوت به همکاری عروسک جورابی بصورت دورکار #بازارکار  https://t.co/SXI4hpQlcb,1,0,,['بازارکار'],,['http://ift.tt/2yc3KqR']
547046884313808896,0,,2014-12-22 15:11:55+00:00,0,,547046884313808896,twitterfeed,2521999496,,ایران استخدام کار در منزل | چهارشنبه ۳ دی ۹۳: ... برای مشاهده متن کامل خبر روی عنوان مطلب...  http://t.co/2LR8Su3ruv  http://iranestekhdam,1,0,,,,['http://bit.ly/1AQgGeh']
1385102739978469380,0,['1150303430168260608'],2021-04-22 07:16:44+00:00,7,1.15E+18,1385130433256493056,Twitter for Android,1280174017002045442,1.39E+18,@Sam57046310 داداش منم خوابش، خیلی کمه؛ بیشتر زندگیش رو والا بنظر من مفید زندگی کرده، هم تفریح هم کار و پیشرفت خونه ما بود صبح خیلی زود میرفت پیاده روی تا دریا، نون تازه میخرید میومد تا من بیدار بشم دورکاری داشت، نصف کارهای شرکت‌ رو انجام داده بود بیشتر از همه ما هم سفر رفته، هم پیشرفت کاری,1,2,,,,
1377988436230029313,0,['1060349117199597568'],2021-04-02 20:41:12+00:00,0,1.06E+18,1378085128350666752,Twitter for iPhone,572051429,1.38E+18,@Kamran35410436 گوگل‌بنظرم مدلیه که اتفاقن بنظر میاد کار از راه دور برای کارمندانش راحت ترباشه...وقتی اون میگه باید بیایید سرکار، احتمالن بقیه هم پیروی کنند...دانتان تورنتو هم پر از شرکتها و بانکهای بزرگه که احتمالن دوباره برجها رو اجاره کنند....,1,1,,,,
1295504907617751042,0,,2020-08-18 00:44:55+00:00,1,1.22E+18,1295522027458027522,Twitter for Android,85262497,1.30E+18,@UncleMarshalI اره، به نظر من واضحه این قصیه. هزینه‌ی عمده‌ی شرکتها ریل استیته، که اینجوری کلیش صرفجویی می‌شه. بعلاوه تا الان که شرکتا زمان هدر رفته‌ی ناشی از دورکاری رو (مثلا  کاری که تو افیس ۱ ساعت طول می‌کشیده الان ۱:۱۵ طول می‌کشه) به دوش کارمندا گذاشتن و کاهشی تو قیمت خدماتشون ندادن.,1,0,,,,
1289471512437694465,0,,2020-08-01 08:02:20+00:00,3,,1289471512437694465,Twitter for Android,334158135,,سلام یک موسسه پژوهشی نیاز به چند نفر مترجم و ویراستار و یک نفر تایپیست داره، اگر کسی رو میشناسید لطفا بگید به من در واتس اپ پیام بده. ۰۹۳۵۹۳۶۷۶۷۹ پ.ن. کار می‌تونه به صورت دورکاری حتی خارج از شیراز هم باشه.,1,0,,,,
1419989665642389506,0,,2021-07-27 11:54:53+00:00,15,,1419989665642389506,Twitter for Android,2491418322,,اما من برای دورکاری طراحی شدم.,2,1,1.42E+18,,,
1439127049885585410,0,['1230122730273550336'],2021-09-18 12:50:03+00:00,0,1.23E+18,1439210108672696328,Twitter for Android,735777225773973505,1.44E+18,@mahdideymi عاقبت دورکاری و آنلاینی این میشه.,1,0,,,,
1024307294853636096,0,,2018-07-31 14:54:24+00:00,1,,1024307294853636096,Twitter Web Client,2185105345,,دعوت به همکاری مترجم و ویراستار آنلاین بصورت دورکاری  https://t.co/YVO910EOFN,1,0,,,,['https://wenoor.com/fa/news/333373/%D8%AF%D8%B9%D9%88%D8%AA-%D8%A8%D9%87-%D9%87%D9%85%DA%A9%D8%A7%D8%B1%DB%8C-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D9%88-%D9%88%DB%8C%D8%B1%D8%A7%D8%B3%D8%AA%D8%A7%D8%B1-%D8%A2%D9%86%D9%84%D8%A7%DB%8C%D9%86-%D8%A8%D8%B5%D9%88%D8%B1%D8%AA-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C']
1134302446635880448,2,,2019-05-31 03:35:52+00:00,4,,1134302446635880448,Buffer,1075300302155366400,,⁣⁣⁣⁣⁣⁣پروژه    ::⁣  ⁣پروژه برنامه نویسی وب (بک اند سمت سرور و کلاینت)  🏆ویژه ⌛فوری 🔶 توضیحات: ⁣سلام تمام توضیحات پروژه ضمیمه شده است ⁣⁣ https://t.co/bWcvFUZQRE  مهارتهای مورد نیاز:  ⁣#برنامه_نویسی #بک_اند #php #css #html #بازارکار #فریلنسینگ #پروژه #دورکاری,1,0,,"['برنامه_نویسی', 'بک_اند', 'php', 'css', 'html', 'بازارکار', 'فریلنسینگ', 'پروژه', 'دورکاری']",,['https://buff.ly/2HM3kfq']
1382163513582391302,1,,2021-04-14 02:47:15+00:00,20,,1382163513582391302,Twitter Web App,352901962,,یک پیاده روی جانانه عصرگاهی‌ مقداری خستگی کار ریموت طولانی را از تن بدر کرد...  https://t.co/DjteLmYJ5J,1,1,,,,
1431459013925933056,0,['1520014506226765825'],2021-08-28 05:52:38+00:00,1,,1431494917281357825,Twitter for iPhone,1214142142378954752,,@Mbabaei4 اینجا منع تردد شبانه ندارند! البته lock down هست و معنی اش دورکاری و توقف بعضی از کسب و کار ها و صرفا فروش آن لاین برخی دیگر است.دولت نزدیک ۴ بیلیون دلار در هفته خسارت میده برای حفظ جون شهرونداش و البته همزمان تسریع واکسنیساسون. منع تردد شبانه فکر کنم یک راه ارزان و دم دستیه!,1,0,,,,
412086867371503616,0,,2013-12-15 05:09:00+00:00,0,,412086867371503616,IFTTT,1666435398,,#TeamFollowBack #SiguemeYTeSigo فراخوان هزاران کارمند دورکار به ادارات/ با همان سرعتی که رفتید، برگردید...  http://t.co/LUzEho0jFZ,1,0,,"['teamfollowback', 'siguemeytesigo']",,['http://ift.tt/1j7ZSut']
1495727729601552384,0,"['474110146', '1219440812']",2022-02-22 11:16:30+00:00,1,474110146,1496081460717142023,Twitter for iPhone,875098957,1.50E+18,@bemaxima @moinob IT نمیتونه دورکار باشه متاسفانه 😕,2,1,,,,
1232305910908887041,0,['1215952054692302848'],2020-02-25 15:08:39+00:00,1,1.22E+18,1232321518048292866,Twitter for iPhone,2234640481,1.23E+18,@Elap68 طبیعی هست با توجه اینکه هنوز وضعیت اپیدمیک قرار نداریم بر طبق اولویت بندی اقدام به دورکاری کنیم.  با تغییر شرایط ضوابط هم تغییر خواهد کرد .,2,1,,,,
1280460880279470080,0,,2020-07-07 11:17:18+00:00,2,,1280460880279470080,Twitter for iPhone,710477737,,دیگه برم دنبال کار ریموت محتوا بگردم :/,1,0,,,,
1397835504285110273,4,,2021-05-27 08:42:09+00:00,7,,1397835504285110273,Twitter for iPhone,1057525364631707649,,اگر به اینستاگرام و تولید محتوای تصویری علاقه دارید،و دلتون می خواد به عنوان ادمین فعالیت کنید به من پیام بدید 🙋🏻‍♀️ یه فضای دوستانه 😌  و البته اینم بگم کار تماما به صورت غیر حضوری هست .  ایدی پیج:arendesign   #ادمین #استخدام #دورکاری,1,1,,"['ادمین', 'استخدام', 'دورکاری']",,
1466399128443928584,0,,2021-12-02 13:29:31+00:00,10,,1466399128443928584,Twitter Web App,1181139813870780417,,یک چیز جالب بگم؟ یک جایی ساعتی دورکاری می‌کردم. بعد کار نداشت، من چند بار بهش گفتم اینا ساعت حساب میشه ها! فکر کرد شوخیه. آخر ماه براش ساعت فرستادم، هنوز همه‌ش رو تسویه نکرده. بعد گفت پروژه‌ای کار کنیم! اولین پروژه بعد از قیمت و شروع کار، یهو کلی کار اضافه کرده! میگم اینا جزئش/  https://t.co/6iAlSs1MvT,1,2,,,,
1428692943448203266,0,['784151205664681984'],2021-08-20 12:35:50+00:00,0,7.84E+17,1428697282074103810,Twitter for Android,989170434636644352,1.43E+18,@Saeid_kh21 خب من دورکار شدم واقعا هزینه نتم میره بالا اگه همش خودم بخرم؛),0,0,,,,
